,age,avg_time,category,geek_rating,id,max_players,mechanic,min_players,name,rank,rating_count,weight,year
480,10,20,"['American West', 'Bluffing', 'Deduction']",7.183330000000001,204504,2,[],2,Outlaws: Last Man Standing,7592.0,5,2.0,2018
481,13,90,"['Expansion for Base-game', 'Renaissance']",7.519880000000001,182440,4,"['Action Point Allowance System', 'Auction/Bidding', 'Card Drafting']",1,Shakespeare: Prospero,,6,3.0,2015
482,0,0,"['Dice', 'Miniatures', 'Napoleonic', 'Nautical', 'Wargame']",7.2,178157,0,"['Dice Rolling', 'Simulation']",2,Fighting Sail: Fleet Actions 1775–1815,,2,1.0,2015
483,12,60,"['Horror', 'Humor', 'Miniatures']",8.64286,246700,5,"['Action Point Allowance System', 'Dice Rolling', 'Variable Player Powers']",1,Hard City,9333.0,0,0.0,2019
484,10,45,"['Card Game', 'Fantasy']",7.559,226170,4,"['Hand Management', 'Set Collection', 'Take That']",2,Advanced Guildhall Fantasy: The Gathering,7108.0,1,2.0,2017
485,0,30,['Card Game'],5.242369999999999,197068,4,['Trick-taking'],2,Trick-Taking: The Trick-Taking Game,14684.0,3,1.6667,2016
486,10,80,"['Fighting', 'Wargame']",7.330360000000001,237171,8,"['Hand Management', 'Player Elimination', 'Point to Point Movement']",2,Last One Standing: The Battle Royale Board Game,,0,0.0,2018
487,14,90,"['Expansion for Base-game', 'Racing', 'Transportation', 'Wargame', 'World War II']",7.120589999999999,194190,3,"['Pick-up and Deliver', 'Point to Point Movement', 'Route/Network Building']",1,1944: Race to the Rhine – Red Ball Express,,3,2.6667,2016
488,13,90,"['Card Game', 'Expansion for Base-game', 'Fantasy']",8.20089,197457,2,[],2,Mage Wars Arena: Lost Grimoire Volume 1,,1,4.0,2016
489,13,0,"['Adventure', 'Expansion for Base-game', 'Spies/Secret Agents']",7.49627,170560,5,"['Cooperative Play', 'Dice Rolling', 'Point to Point Movement', 'Storytelling', 'Variable Player Powers']",1,Agents of SMERSH: Showdown!,,4,3.0,2015
490,7,90,"['Abstract Strategy', 'Economic']",6.0,20883,5,"['Set Collection', 'Trading']",3,Sticks and Stones,,1,2.0,2005
491,8,20,"['Card Game', 'Print & Play', 'Puzzle', 'Science Fiction']",7.355510000000001,217353,2,"['Cooperative Play', 'Hand Management', 'Modular Board', 'Press Your Luck']",1,Assembly,5749.0,5,1.2,2016
492,10,30,"['Fantasy', 'Medieval']",4.74474,14133,4,"['Card Drafting', 'Hand Management']",2,Druids,16372.0,11,1.8182,2004
493,13,60,"['Card Game', 'Humor', 'Pirates']",6.21258,165095,4,['Take That'],2,Pirate Loot: Base Set,12273.0,2,2.0,2015
494,8,10,"['Bluffing', 'Card Game', ""Children's Game""]",6.87,230064,5,"['Hand Management', 'Take That']",2,Ninjitsu!,6332.0,2,1.5,2018
495,8,45,[],7.72887,235255,5,[],2,Taluva Extension,,0,0.0,2017
496,14,0,"['Card Game', 'Expansion for Base-game', 'Horror', 'Science Fiction']",7.732889999999999,177527,4,"['Card Drafting', 'Cooperative Play', 'Deck / Pool Building']",1,XenoShyft: Onslaught – Kickstarter Exclusive Card Packs,,0,0.0,2015
497,14,0,"['Aviation / Flight', 'Collectible Components', 'Expansion for Base-game', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']",8.19351,199451,4,"['Action / Movement Programming', 'Dice Rolling', 'Player Elimination', 'Simultaneous Action Selection', 'Variable Player Powers']",2,Star Wars: X-Wing Miniatures Game – Heroes of the Resistance Expansion Pack,,0,0.0,2016
498,13,60,['City Building'],8.75,261424,4,"['Hand Management', 'Modular Board', 'Tile Placement', 'Trading']",2,Big City: 20th Anniversary Jumbo Edition!,,0,0.0,2019
499,13,0,"['Dice', 'Expansion for Base-game', 'Science Fiction']",7.57222,142648,5,"['Area Control / Area Influence', 'Card Drafting', 'Dice Rolling', 'Worker Placement']",2,Alien Frontiers: Faction Pack #3,,5,2.4,2015
500,10,60,"['Card Game', 'Humor', 'Negotiation', 'Science Fiction']",6.96351,190915,6,"['Auction/Bidding', 'Campaign / Battle Card Driven', 'Cooperative Play', 'Take That']",3,BetaBotz,9615.0,1,2.0,2017
501,15,30,['Expansion for Base-game'],7.1037300000000005,180423,1,[],1,Hostage Negotiator: Negotiator Cards – Series 1,,1,2.0,2015
502,12,90,"['Educational', 'Science Fiction']",8.57143,253965,4,"['Area Movement', 'Cooperative Play']",2,Quantified,,0,0.0,2019
503,12,90,"['Card Game', 'Expansion for Base-game', 'Fantasy']",6.93795,185339,5,"['Cooperative Play', 'Deck / Pool Building']",2,The Big Book of Madness: Mime promo,,0,0.0,2015
504,14,120,"['American Indian Wars', 'Economic', 'Expansion for Base-game', 'Farming', 'Fighting']",7.899789999999999,257159,4,"['Area Control / Area Influence', 'Area Movement', 'Card Drafting', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",1,Wendake: New Allies,,1,4.0,2018
505,0,0,"['Card Game', 'Deduction', 'Expansion for Base-game', 'Renaissance']",6.7286600000000005,219182,8,"['Hand Management', 'Player Elimination']",2,Love Letter: Erweiterung,,4,1.5,2017
506,7,45,"['Card Game', 'Number']",5.31055,246701,4,['Hand Management'],2,DOS,16261.0,9,1.2222,2018
507,5,30,"['Action / Dexterity', 'City Building', 'Environmental', 'Exploration', 'Party Game', 'Puzzle', 'Real-time']",6.38928,235360,8,"['Area Movement', 'Grid Movement', 'Pattern Building', 'Pattern Recognition', 'Press Your Luck', 'Simulation']",1,TOKYO JUTAKU,7342.0,2,1.0,2018
508,8,60,"['Racing', 'Sports']",6.00854,173005,5,"['Route/Network Building', 'Tile Placement']",2,Gondola,12162.0,8,1.25,2017
509,6,30,"['Abstract Strategy', ""Children's Game"", 'Puzzle']",6.50769,199913,4,"['Cooperative Play', 'Hand Management', 'Tile Placement']",1,Honeycombs,,0,0.0,2016
510,10,40,"['Card Game', 'Economic']",6.50746,197067,6,"['Card Drafting', 'Hand Management']",2,Downsize,7211.0,6,1.3333,2016
511,8,30,['Abstract Strategy'],5.78308,1142,2,['Point to Point Movement'],2,Sabotage,12777.0,5,1.6,1985
512,10,45,['Card Game'],7.62189,191475,6,"['Hand Management', 'Trick-taking']",3,Wizard: Jubiläumsedition,5142.0,4,2.25,2016
513,10,20,"['Card Game', 'Humor', 'Print & Play', 'Puzzle', 'Science Fiction']",7.18083,220380,1,"['Deck / Pool Building', 'Hand Management', 'Simulation']",1,Blorg in the Midwest,8297.0,3,2.0,2017
514,14,0,"['Expansion for Base-game', 'Wargame', 'World War II']",8.36667,189086,2,"['Hex-and-Counter', 'Modular Board', 'Secret Unit Deployment']",2,Poland in Flames,,2,4.5,2016
515,8,45,"['Action / Dexterity', 'Animals', 'Expansion for Base-game']",7.64328,256309,5,"['Card Drafting', 'Pattern Building', 'Press Your Luck']",2,Meeple Circus: The Wild Animal & Aerial Show,,0,0.0,2018
516,14,60,"['Expansion for Base-game', 'Fantasy', 'Miniatures', 'Zombies']",8.66066,250534,6,"['Cooperative Play', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']",1,Zombicide: Green Horde – Horde Box,,0,0.0,2018
517,13,45,"['Card Game', 'Dice', 'Fantasy']",7.61689,181875,5,"['Card Drafting', 'Deck / Pool Building', 'Dice Rolling']",1,Valeria: Card Kingdoms – Expansion Pack #02: Undead Samurai,,5,2.0,2016
518,12,60,"['Card Game', 'Humor', 'Party Game', 'Print & Play']",5.16667,193895,30,"['Hand Management', 'Simultaneous Action Selection']",4,Cards Against IT,,0,0.0,2015
519,12,60,"['Napoleonic', 'Wargame']",7.89,235362,2,"['Area Movement', 'Campaign / Battle Card Driven']",2,Santa Cruz 1797,6123.0,9,2.1111,2017
520,0,120,"['Adventure', 'Horror', 'Print & Play', 'Video Game Theme']",7.42857,175822,6,"['Campaign / Battle Card Driven', 'Card Drafting', 'Cooperative Play', 'Dice Rolling']",2,Castlevania: Nocturne of the Tabletop,,2,3.0,2015
521,12,15,"['Animals', 'Print & Play']",7.303030000000001,233033,1,"['Hand Management', 'Point to Point Movement', 'Press Your Luck']",1,Snowbirds,9987.0,3,1.6667,2017
522,12,360,"['Post-Napoleonic', 'Wargame']",6.84,176153,2,"['Dice Rolling', 'Hex-and-Counter', 'Point to Point Movement']",2,"Farmers vs Empire: The Second Boer War & Bloody veld – battle of Magersfontein, 11 December, 1899",,2,2.0,2015
523,12,0,"['Card Game', 'Fighting', 'Science Fiction']",7.38322,208502,2,"['Card Drafting', 'Deck / Pool Building', 'Take That']",2,Star Realms: United – Missions,,3,2.3333,2016
524,7,20,"['Bluffing', 'Card Game', 'Deduction', 'Party Game']",5.3349,219670,6,"['Action / Movement Programming', 'Player Elimination', 'Simultaneous Action Selection']",2,HUNGER: The Show,15932.0,3,2.0,2017
525,13,0,['Expansion for Base-game'],7.91918,186549,4,"['Pattern Building', 'Set Collection', 'Tile Placement']",1,Zamki szalonego króla Ludwika: Polskie zamki,,0,0.0,2015
526,13,20,"['Economic', 'Expansion for Base-game', 'Industry / Manufacturing']",7.02082,233759,4,"['Cooperative Play', 'Worker Placement']",1,Mint Works: Promo 1,,1,2.0,2017
527,14,120,"['Ancient', 'Expansion for Base-game', 'Fighting', 'Miniatures', 'Mythology']",7.50905,190743,5,"['Area Control / Area Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Card Drafting']",2,Kemet: Skills and Black Power Tile For Ta-Seti,,2,3.0,2015
528,0,0,"['Expansion for Base-game', 'Horror', 'Miniatures']",8.08077,192088,0,"['Action Point Allowance System', 'Area Movement', 'Dice Rolling', 'Variable Player Powers']",0,Cthulhu Wars: Great Old One Pack One,,3,2.3333,2015
529,11,45,"['Card Game', 'Fantasy', 'Fighting']",7.4253,196698,2,"['Campaign / Battle Card Driven', 'Variable Player Powers']",2,Gruff: Clash of the Battle Goats,6622.0,1,3.0,2017
530,12,120,"['Expansion for Base-game', 'Fantasy', 'Miniatures']",7.46364,174722,5,"['Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Variable Phase Order', 'Variable Player Powers']",2,Myth: Shores of Kanis,,1,3.0,2016
531,13,90,"['Adventure', 'Horror', 'Miniatures', 'Movies / TV / Radio theme', 'Murder/Mystery', 'Novel-based']",8.78947,252212,5,"['Area Movement', 'Dice Rolling', 'Storytelling', 'Variable Phase Order']",1,Tales of Evil,,0,0.0,2019
532,0,0,"['Ancient', 'Wargame']",6.0,154912,2,[],2,"The Victory of Arminius: Teutoburg Forest, IX AD",,0,0.0,2015
533,12,60,"['Arabian', 'Educational', 'Napoleonic', 'Nautical', 'Pirates', 'Wargame']",8.424560000000001,237860,2,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Variable Player Powers']",1,The Shores of Tripoli,8153.0,9,2.3333,2019
534,13,60,"['Card Game', 'Humor', 'Science Fiction']",6.660939999999999,208995,5,"['Card Drafting', 'Set Collection']",3,Kaiju Incorporated,8524.0,1,2.0,2017
535,13,180,"['Expansion for Base-game', 'Wargame', 'World War II']",8.1322,195284,6,"['Cooperative Play', 'Modular Board']",1,V-Commandos: Secret Weapons,,2,2.5,2016
536,8,30,"['Animals', 'Card Game', 'Deduction']",5.75737,221643,4,"['Cooperative Play', 'Memory', 'Modular Board']",1,Strawberry Ninja,10410.0,5,1.6,2017
537,14,50,['Expansion for Base-game'],7.53125,229646,5,[],1,The Lost Expedition: The Cursed Idol Promo Cards,,1,2.0,2017
538,10,60,"['Card Game', ""Children's Game"", 'Fighting', 'Humor']",6.72167,199497,4,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Variable Player Powers']",2,Squirmish,12089.0,1,2.0,2016
539,14,0,"['Deduction', 'Expansion for Base-game', 'Party Game', 'Spies/Secret Agents', 'Word Game']",6.337680000000001,213294,8,"['Memory', 'Partnerships', 'Pattern Recognition', 'Press Your Luck']",2,Codenames: Authors & Games,,1,1.0,2016
540,12,90,"['Adventure', 'Card Game', 'Science Fiction']",8.75,228412,4,['Role Playing'],1,Dark Venture,,0,0.0,2018
541,0,360,"['Age of Reason', 'Wargame']",6.825,175921,2,['Hex-and-Counter'],1,Gates of Vienna,,2,3.0,2015
542,14,20,"['Aviation / Flight', 'Expansion for Base-game', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']",7.884539999999999,183966,2,"['Action / Movement Programming', 'Area Enclosure', 'Dice Rolling', 'Point to Point Movement', 'Simultaneous Action Selection', 'Variable Player Powers']",2,Star Wars: X-Wing Miniatures Game – T-70 X-Wing Expansion Pack,,5,2.4,2015
543,14,40,"['Movies / TV / Radio theme', 'Party Game']",6.2208,175150,8,[],4,Casting,9873.0,2,1.5,2015
544,0,0,['Expansion for Base-game'],7.01465,180232,0,"['Hand Management', 'Set Collection', 'Tile Placement']",0,Lanterns: The Harvest Festival – Promo Tiles,,2,1.5,2015
545,13,120,"['Dice', 'Economic', 'Science Fiction', 'Space Exploration']",8.16667,214246,4,"['Deck / Pool Building', 'Dice Rolling', 'Hand Management', 'Trading']",1,TradeWorlds: Exterra Edition,,0,0.0,2017
546,13,45,"['Card Game', 'Science Fiction', 'Space Exploration']",7.25122,184797,4,"['Cooperative Play', 'Deck / Pool Building', 'Player Elimination']",1,Dark Frontier,9294.0,6,2.3333,2015
547,10,40,"['American West', 'Fighting', 'Trains']",7.0296899999999996,213850,6,"['Action / Movement Programming', 'Hand Management', 'Memory', 'Modular Board', 'Take That', 'Variable Player Powers']",2,Colt Express: Cursed Loot,,1,3.0,2016
548,10,30,[],6.19615,209190,5,['Auction/Bidding'],2,Coin Quest,10108.0,1,2.0,2016
549,14,60,"['Deduction', 'Expansion for Base-game', 'Fighting', 'Nautical', 'Real-time']",7.25,206873,8,"['Grid Movement', 'Line Drawing', 'Partnerships', 'Role Playing', 'Secret Unit Deployment', 'Simulation', 'Simultaneous Action Selection']",2,Captain Sonar: Foxtrot Map,,1,2.0,2016
550,10,90,"['Ancient', 'Card Game', 'City Building', 'Civilization', 'Economic', 'Expansion for Base-game']",6.807939999999999,195748,4,"['Card Drafting', 'Hand Management', 'Variable Player Powers']",1,Imperial Settlers: Council Promo,,1,3.0,2016
551,0,20,"['Card Game', 'Party Game', 'Print & Play']",7.0,257028,4,['Hand Management'],3,Bowie,,0,0.0,2018
552,0,120,"['Wargame', 'World War I']",7.5166699999999995,188455,2,"['Dice Rolling', 'Hex-and-Counter']",2,In the Trenches: Devil Dogs,,2,3.5,2015
553,11,90,"['Territory Building', 'Zombies']",5.14959,175730,4,"['Area Control / Area Influence', 'Modular Board']",2,Surviving: One month in,15551.0,1,2.0,2015
554,17,0,"['Card Game', 'Expansion for Base-game', 'Humor', 'Mature / Adult', 'Party Game']",6.37308,190387,30,"['Hand Management', 'Simultaneous Action Selection']",4,Cards Against Humanity: Fascism Pack,,1,2.0,2016
555,5,30,"['Action / Dexterity', ""Children's Game"", 'Party Game']",5.5,142103,8,[],3,Guess What!,,0,0.0,2010
556,0,0,"['Vietnam War', 'Wargame']",5.5,187808,2,['Hex-and-Counter'],2,Front Toward Enemy,,0,0.0,2019
557,6,15,"['Bluffing', 'Card Game']",7.00455,187726,2,['Hand Management'],2,Gagario,,1,1.0,2015
558,12,90,"['Expansion for Base-game', 'Horror', 'Miniatures']",8.10215,145037,4,"['Action Point Allowance System', 'Area Movement', 'Dice Rolling', 'Variable Player Powers']",2,Cthulhu Wars: Yuggoth Map Expansion,,2,4.0,2015
559,8,30,['Math'],6.33,175265,4,"['Action / Movement Programming', 'Grid Movement', 'Modular Board', 'Pattern Building']",2,Piñata Party,9594.0,8,2.25,2015
560,12,60,"['Print & Play', 'Wargame', 'World War II']",6.66667,170776,4,"['Chit-Pull System', 'Hex-and-Counter']",2,The Razor's Edge,,2,4.0,2015
561,6,20,"['Action / Dexterity', ""Children's Game"", 'Real-time']",5.6117099999999995,173100,4,[],2,Monsters' Tower,13429.0,4,1.0,2015
562,8,40,"['Card Game', 'Educational', 'Party Game', 'Word Game']",6.87926,232509,8,"['Betting/Wagering', 'Partnerships', 'Storytelling']",3,Feelinks,6645.0,2,1.0,2015
563,14,30,"['Adventure', 'Card Game', 'Fantasy', 'Horror', 'Novel-based']",7.414289999999999,231573,1,"['Hand Management', 'Set Collection']",1,Arkham Noir: Collector Case #1 – The Real Leeds,7552.0,2,2.0,2017
564,10,60,"['Abstract Strategy', 'Card Game', 'World War II']",6.33617,181928,6,"['Auction/Bidding', 'Card Drafting', 'Hand Management', 'Player Elimination', 'Take That']",3,Last Front: The Strategy Card Game,11774.0,3,2.0,2016
565,10,30,"['Bluffing', 'Card Game', 'Deduction', 'Horror', 'Negotiation', 'Party Game']",7.434080000000001,253786,8,"['Hidden Traitor', 'Partnerships']",4,Don't Mess with Cthulhu Deluxe,4517.0,3,1.3333,2018
566,0,0,"['Nautical', 'Wargame', 'World War II']",7.175,174895,2,['Hex-and-Counter'],2,"North Cape: Convoy Battles in the Arctic, 1942-45",,0,0.0,2015
567,13,30,"['Card Game', 'Party Game']",5.663819999999999,175848,8,[],3,Unpub: The Unpublished Card Game,13279.0,3,1.3333,2015
568,12,180,"['Civil War', 'Wargame', 'World War I']",7.31818,68072,2,['Hex-and-Counter'],2,Finnish Civil War,,2,2.0,2017
569,0,30,"['Card Game', 'Fantasy']",6.31442,182228,2,"['Action Point Allowance System', 'Hand Management', 'Set Collection']",2,Hordes of Grimoor,9241.0,8,2.125,2015
570,8,60,"['Comic Book / Strip', 'Movies / TV / Radio theme']",6.10196,172509,4,[],2,Asterix & Obelix: Das große Abenteuer,12458.0,4,1.5,2016
571,12,0,"['Miniatures', 'Science Fiction', 'Wargame']",8.157160000000001,203312,2,"['Action Point Allowance System', 'Dice Rolling', 'Point to Point Movement']",2,Infinity: Operation Red Veil,6857.0,1,5.0,2016
572,4,15,"['Animals', ""Children's Game"", 'Movies / TV / Radio theme']",7.04598,198671,4,['Cooperative Play'],1,The Lion Guard: Protect the Pride Lands,6637.0,5,1.2,2016
573,12,90,"['Economic', 'Fantasy', 'Negotiation']",7.83333,231207,5,"['Auction/Bidding', 'Card Drafting', 'Set Collection', 'Trading']",3,Dragon's Interest,,0,0.0,2018
574,12,60,"['Humor', 'Print & Play', 'Video Game Theme']",6.49348,197788,6,"['Card Drafting', 'Hand Management', 'Take That']",1,Final Boss: The card game,13466.0,0,0.0,2016
575,10,20,['Abstract Strategy'],6.16573,2521,4,"['Area Control / Area Influence', 'Tile Placement']",2,Nexus,6834.0,23,1.6957,2001
576,16,600,"['Napoleonic', 'Wargame']",8.95833,188124,4,"['Dice Rolling', 'Hex-and-Counter', 'Variable Phase Order']",2,Ostroleka 26 maja 1831,8802.0,7,4.4286,2015
577,8,20,"['Action / Dexterity', 'Adventure', 'Card Game', 'Exploration', 'Fantasy', 'Humor']",6.10683,205080,5,"['Pattern Recognition', 'Simultaneous Action Selection', 'Take That']",2,Dragons & Chickens,10826.0,4,1.5,2016
578,12,0,"['Adventure', 'Expansion for Base-game', 'Medieval', 'Science Fiction']",6.74515,213295,4,"['Cooperative Play', 'Dice Rolling', 'Role Playing', 'Storytelling', 'Variable Phase Order', 'Voting']",2,T.I.M.E Stories: Special Reward promo,,1,2.0,2016
579,8,20,['Dice'],6.4073199999999995,244994,4,['Dice Rolling'],2,Würfelland,5249.0,6,1.0,2018
580,0,0,"['Expansion for Base-game', 'Fantasy']",7.80893,203423,6,"['Cooperative Play', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']",1,Massive Darkness: Enemy Box – Reptisaurians,,0,0.0,2017
581,14,0,"['Expansion for Base-game', 'Fighting', 'Horror']",7.76386,186093,5,"['Area Control / Area Influence', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']",2,The Others: 7 Sins – Wrath Expansion,,4,3.0,2016
582,8,30,['Dice'],6.74648,173640,5,"['Dice Rolling', 'Press Your Luck', 'Variable Player Powers']",2,Ninja Dice: Kage Masters,,1,2.0,2015
583,11,50,"['Card Game', 'Fantasy']",6.63627,169246,4,['Take That'],2,Ambyria: Shroud of the Shadow Demon,9925.0,2,3.0,2016
584,8,30,"['Ancient', 'Card Game']",6.13736,20082,6,"['Card Drafting', 'Hand Management']",2,Pecunia non olet,5602.0,45,1.3111,2005
585,12,150,"['Animals', 'Economic', 'Farming']",7.9890300000000005,31260,5,"['Area Enclosure', 'Card Drafting', 'Hand Management', 'Variable Player Powers', 'Worker Placement']",1,Agricola,25.0,5763,3.6356,2007
586,6,0,"['Action / Dexterity', 'Card Game', 'Party Game', 'Real-time']",6.3526,180598,6,"['Pattern Recognition', 'Press Your Luck']",2,Voilà!,9320.0,1,1.0,2015
587,8,20,"['Animals', 'Bluffing']",6.48189,226454,6,"['Hand Management', 'Simultaneous Action Selection']",3,Miaui,10133.0,4,1.25,2017
588,14,90,"['American West', 'Expansion for Base-game']",7.8879399999999995,244936,6,"['Action Point Allowance System', 'Area Movement', 'Betting/Wagering', 'Pick-up and Deliver', 'Variable Player Powers']",2,Western Legends: Fistful of Extras,,3,3.0,2018
